movie_id,title,original_language,release_date,popularity,vote_average,vote_count,budget,revenue,runtime,status,adult,belongs_to_collection,genres,production_countries,production_companies_n,spoken_languages_n,tagline_len,overview_len
841,Dune,en,1984-12-14,8.5865,6.2,3397,40000000,31502434,136,Released,False,0,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",1,1,56,424
605,The Matrix Revolutions,en,2003-11-05,8.5831,6.749,10733,150000000,424988211,129,Released,False,1,"[""Adventure"", ""Action"", ""Thriller"", ""Science Fiction""]","[""US""]",3,2,43,171
15092,Crank: High Voltage,en,2009-04-16,7.8658,6.1,3126,20000000,34600000,96,Released,False,1,"[""Action"", ""Thriller"", ""Crime""]","[""US""]",3,1,33,184
100402,Captain America: The Winter Soldier,en,2014-03-20,8.5752,7.653,19903,170000000,714766572,136,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",1,1,19,728
36669,Die Another Day,en,2002-11-17,8.5719,5.999,3860,142000000,431971116,133,Released,False,1,"[""Adventure"", ""Action"", ""Thriller""]","[""GB""]",1,7,23,167
9023,Spirit: Stallion of the Cimarron,en,2002-05-24,7.958,7.7,4861,80000000,122563539,83,Released,False,1,"[""Animation"", ""Adventure"", ""Family"", ""Drama"", ""Western""]","[""US""]",2,1,32,75
146,"Crouching Tiger, Hidden Dragon",zh,2000-07-06,9.5268,7.432,3536,17000000,213978518,120,Released,False,1,"[""Adventure"", ""Drama"", ""Action"", ""Romance""]","[""HK"", ""TW"", ""US"", ""CN""]",6,1,81,176
217,Indiana Jones and the Kingdom of the Crystal Skull,en,2008-05-21,8.1566,6.023,8975,185000000,786636033,122,Released,False,1,"[""Adventure"", ""Action""]","[""US""]",2,3,26,350
147441,Exodus: Gods and Kings,en,2014-12-03,7.9135,5.88,4826,140000000,268031828,150,Released,False,0,"[""Adventure"", ""Drama"", ""Action""]","[""ES"", ""US"", ""GB""]",6,1,59,182
568,Apollo 13,en,1995-06-30,8.493,7.455,5858,52000000,355237933,140,Released,False,0,"[""Drama"", ""History""]","[""US""]",2,1,29,322
274,The Silence of the Lambs,en,1991-02-14,6.646,8.345,17865,19000000,272742922,119,Released,False,1,"[""Crime"", ""Thriller"", ""Drama""]","[""US""]",3,1,70,402
49047,Gravity,en,2013-10-03,8.2352,7.168,16259,105000000,723192705,91,Released,False,0,"[""Science Fiction"", ""Thriller"", ""Drama""]","[""GB"", ""US""]",3,1,13,185
558,Spider-Man 2,en,2004-06-25,7.3183,7.304,16250,200000000,788976453,127,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",3,3,28,402
1894,Star Wars: Episode II - Attack of the Clones,en,2002-05-15,8.0779,6.592,14250,120000000,649398328,142,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",1,1,50,218
274870,Passengers,en,2016-12-21,7.6012,6.952,14160,110000000,303144152,116,Released,False,0,"[""Drama"", ""Romance"", ""Science Fiction""]","[""US""]",7,1,31,184
363088,Ant-Man and the Wasp,en,2018-07-04,8.4399,6.903,14113,140000000,622674139,119,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",1,1,29,264
277834,Moana,en,2016-10-13,3.176,7.565,13677,150000000,690860472,107,Released,False,1,"[""Adventure"", ""Comedy"", ""Family"", ""Animation""]","[""US""]",1,1,21,186
141052,Justice League,en,2017-11-15,7.9222,6.071,13616,300000000,661326987,120,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",5,1,31,317
194662,Birdman or (The Unexpected Virtue of Ignorance),en,2014-10-17,7.7201,7.4,13522,18000000,103215094,120,Released,False,0,"[""Drama"", ""Comedy""]","[""US""]",5,1,23,291
49538,X-Men: First Class,en,2011-06-01,0.5499,7.3,13481,160000000,353624124,132,Released,False,1,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",4,5,46,326
399055,The Shape of Water,en,2017-12-01,8.0848,7.237,12801,19500000,195300000,123,Released,False,0,"[""Drama"", ""Fantasy"", ""Romance""]","[""US""]",4,2,32,223
127380,Finding Dory,en,2016-06-16,7.8489,7.039,12614,200000000,1029266989,97,Released,False,1,"[""Adventure"", ""Animation"", ""Family""]","[""US""]",1,1,53,175
771,Home Alone,en,1990-11-16,0.9642,7.464,12441,18000000,476684675,103,Released,False,1,"[""Comedy"", ""Family""]","[""US""]",2,2,35,222
23483,Kick-Ass,en,2010-03-26,7.3078,7.124,12324,28000000,96188903,118,Released,False,1,"[""Action"", ""Crime""]","[""GB"", ""US""]",2,1,18,182
332562,A Star Is Born,en,2018-10-03,7.0686,7.492,12194,36000000,436388866,136,Released,False,0,"[""Music"", ""Drama"", ""Romance""]","[""US""]",6,1,0,362
1858,Transformers,en,2007-06-27,4.5434,6.8,12128,150000000,709709780,144,Released,False,1,"[""Adventure"", ""Science Fiction"", ""Action""]","[""US""]",4,2,21,275
36657,X-Men,en,2000-07-13,0.5777,7.0,12120,75000000,296339527,104,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",4,1,27,174
76203,12 Years a Slave,en,2013-10-18,7.0115,7.933,11930,20000000,187000000,134,Released,False,0,"[""Drama"", ""History""]","[""GB"", ""US""]",5,1,48,377
222935,The Fault in Our Stars,en,2014-06-02,5.0573,7.591,11537,14000000,307166834,126,Released,False,0,"[""Romance"", ""Drama""]","[""US""]",3,1,61,302
13223,Gran Torino,en,2008-12-12,7.1786,7.989,11494,33000000,270000000,116,Released,False,0,"[""Drama""]","[""US"", ""DE""]",7,1,16,173
196,Back to the Future Part III,en,1990-05-25,6.9272,7.492,11448,40000000,244527583,119,Released,False,1,"[""Adventure"", ""Comedy"", ""Science Fiction""]","[""US""]",2,1,81,327
310,Bruce Almighty,en,2003-05-23,8.4119,6.724,11432,80000000,484592874,101,Released,False,1,"[""Fantasy"", ""Comedy""]","[""US""]",4,1,52,314
338952,Fantastic Beasts: The Crimes of Grindelwald,en,2018-11-14,5.8876,6.835,11423,200000000,654900000,134,Released,False,1,"[""Fantasy"", ""Adventure""]","[""GB"", ""US""]",2,2,27,581
12405,Slumdog Millionaire,en,2008-11-12,6.5223,7.731,11263,15000000,378400000,121,Released,False,0,"[""Drama"", ""Romance""]","[""GB""]",2,3,38,122
62211,Monsters University,en,2013-06-19,8.0546,7.0,11260,200000000,743559465,104,Released,False,1,"[""Animation"", ""Family""]","[""US""]",1,1,55,144
8844,Jumanji,en,1995-12-15,3.0443,7.245,11241,65000000,262821940,104,Released,False,1,"[""Adventure"", ""Fantasy"", ""Family""]","[""US""]",4,2,22,395
2080,X-Men Origins: Wolverine,en,2009-04-28,1.0832,6.287,11184,150000000,373062864,107,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",5,1,19,155
84892,The Perks of Being a Wallflower,en,2012-09-20,7.3571,7.803,11149,13000000,33384127,103,Released,False,0,"[""Drama""]","[""US""]",1,1,16,259
82992,Fast & Furious 6,en,2013-05-21,1.0519,6.814,11122,160000000,788700000,130,Released,False,1,"[""Action"", ""Thriller"", ""Crime""]","[""US""]",3,6,23,176
343668,Kingsman: The Golden Circle,en,2017-09-20,7.7534,6.945,11086,104000000,410902662,141,Released,False,1,"[""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Science Fiction""]","[""GB"", ""US"", ""IT""]",4,3,19,192
266856,The Theory of Everything,en,2014-11-07,5.0854,7.832,11073,15000000,123726688,123,Released,False,0,"[""Drama"", ""Romance""]","[""GB"", ""US""]",2,4,49,208
211672,Minions,en,2015-06-17,6.2467,6.419,11059,74000000,1159457503,91,Released,False,1,"[""Family"", ""Animation"", ""Adventure"", ""Comedy""]","[""US""]",2,1,30,161
19913,(500) Days of Summer,en,2009-07-17,6.8133,7.301,10975,7500000,60781545,95,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""US""]",3,3,53,283
41154,Men in Black 3,en,2012-05-23,7.8938,6.541,10927,225000000,654213485,106,Released,False,1,"[""Action"", ""Comedy"", ""Science Fiction""]","[""AE"", ""US""]",5,1,13,527
58574,Sherlock Holmes: A Game of Shadows,en,2011-11-22,6.4528,7.144,10888,125000000,334615000,129,Released,False,1,"[""Adventure"", ""Mystery"", ""Action""]","[""US""]",4,1,18,206
641,Requiem for a Dream,en,2000-10-06,4.9974,8.012,10889,4500000,7390108,102,Released,False,0,"[""Crime"", ""Drama""]","[""US""]",5,1,0,101
359940,"Three Billboards Outside Ebbing, Missouri",en,2017-12-01,6.704,8.059,10845,15000000,162729321,115,Released,False,0,"[""Crime"", ""Drama""]","[""GB"", ""US""]",4,1,0,444
36658,X2,en,2003-04-27,0.5062,7.035,10835,110000000,407711549,133,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",4,3,62,282
59967,Looper,en,2012-09-26,6.5137,6.9,10828,30000000,47042000,118,Released,False,0,"[""Action"", ""Thriller"", ""Science Fiction""]","[""US""]",3,1,44,370
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,2020-02-05,7.5721,6.879,10765,75000000,205537933,109,Released,False,0,"[""Action"", ""Crime""]","[""US""]",5,1,17,174
9799,The Fast and the Furious,en,2001-06-22,1.2555,7.002,10761,38000000,207283925,106,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""DE"", ""US""]",4,1,47,256
405774,Bird Box,en,2018-12-13,7.9904,6.826,10521,19800000,0,124,Released,False,1,"[""Horror"", ""Thriller"", ""Drama""]","[""US""]",2,1,28,148
392044,Murder on the Orient Express,en,2017-11-03,8.1499,6.707,10494,55000000,352800000,114,Released,False,1,"[""Mystery"", ""Drama"", ""Crime""]","[""US""]",4,5,22,118
515001,Jojo Rabbit,en,2019-10-18,6.4536,8.0,10343,14000000,82468705,108,Released,False,0,"[""Comedy"", ""War"", ""Drama""]","[""NZ"", ""US""]",4,2,20,306
627,Trainspotting,en,1996-02-23,7.076,8.0,10342,4000000,71981823,94,Released,False,1,"[""Drama"", ""Crime""]","[""GB""]",4,1,12,345
36668,X-Men: The Last Stand,en,2006-05-24,0.5154,6.418,10318,210000000,459359555,104,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction"", ""Thriller""]","[""US""]",3,1,13,201
70,Million Dollar Baby,en,2004-12-05,7.296,7.953,10298,30000000,216763646,132,Released,False,0,"[""Drama""]","[""CH"", ""US""]",5,2,146,223
17654,District 9,en,2009-08-05,8.4469,7.464,10260,30000000,210888950,112,Released,False,0,"[""Science Fiction""]","[""NZ"", ""ZA"", ""US""]",4,6,25,466
76170,The Wolverine,en,2013-07-21,1.8202,6.431,10234,120000000,415440673,126,Released,False,1,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",3,2,47,143
8960,Hancock,en,2008-07-01,7.1204,6.353,10193,150000000,629400000,92,Released,False,0,"[""Fantasy"", ""Action""]","[""US""]",5,4,66,359
591,The Da Vinci Code,en,2006-05-17,7.993,6.725,10005,125000000,760006945,149,Released,False,1,"[""Thriller"", ""Mystery""]","[""US""]",2,4,15,291
13183,Watchmen,en,2009-03-04,6.5128,7.351,9923,130000000,185258983,163,Released,False,0,"[""Mystery"", ""Action"", ""Science Fiction""]","[""US""]",6,1,53,381
9741,Unbreakable,en,2000-11-22,6.8049,7.143,9874,75000000,248118121,106,Released,False,0,"[""Thriller"", ""Drama"", ""Mystery""]","[""US""]",3,1,28,273
281338,War for the Planet of the Apes,en,2017-07-11,8.5833,7.218,9674,150000000,490719763,140,Released,False,1,"[""Drama"", ""Science Fiction"", ""War""]","[""US""]",3,1,40,441
264644,Room,en,2015-10-16,5.6917,7.995,9647,13000000,35401758,118,Released,False,0,"[""Drama"", ""Thriller""]","[""CA"", ""IE"", ""GB"", ""US""]",6,1,24,169
54138,Star Trek Into Darkness,en,2013-05-05,6.097,7.318,9607,190000000,467381584,132,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",3,1,36,555
68724,Elysium,en,2013-08-07,6.5129,6.517,9520,115000000,286140700,109,Released,False,0,"[""Science Fiction"", ""Action"", ""Drama"", ""Thriller""]","[""US""]",5,1,19,621
45269,The King's Speech,en,2010-11-26,6.86,7.733,9254,15000000,414211549,118,Released,False,0,"[""Drama"", ""History""]","[""GB"", ""US""]",8,1,16,478
348350,Solo: A Star Wars Story,en,2018-05-15,8.2439,6.559,9209,250000000,392952373,135,Released,False,0,"[""Science Fiction"", ""Adventure"", ""Action""]","[""US""]",1,1,24,196
330,The Lost World: Jurassic Park,en,1997-05-23,1.1582,6.563,9174,73000000,618638999,129,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",2,1,23,373
8373,Transformers: Revenge of the Fallen,en,2009-06-19,4.1599,6.2,9106,200000000,836303693,150,Released,False,1,"[""Science Fiction"", ""Action"", ""Adventure""]","[""US""]",5,2,18,186
45612,Source Code,en,2011-03-30,8.193,7.31,9048,32000000,147332697,93,Released,False,0,"[""Thriller"", ""Science Fiction"", ""Mystery""]","[""US"", ""FR""]",3,1,24,169
275,Fargo,en,1996-03-08,8.0081,7.848,9033,7000000,60611975,98,Released,False,0,"[""Crime"", ""Drama"", ""Thriller""]","[""GB"", ""US""]",2,1,24,553
152532,Dallas Buyers Club,en,2013-11-01,5.2885,7.916,9027,5000000,55736588,117,Released,False,0,"[""Drama"", ""History""]","[""US""]",6,2,13,167
464052,Wonder Woman 1984,en,2020-12-16,7.9633,6.367,9003,200000000,169601036,151,Released,False,1,"[""Action"", ""Adventure"", ""Fantasy""]","[""US""]",4,1,27,144
391713,Lady Bird,en,2017-09-01,4.8199,7.25,8982,10000000,79000000,94,Released,False,0,"[""Drama"", ""Comedy""]","[""US""]",3,1,14,221
68734,Argo,en,2012-10-11,7.4988,7.284,8900,44500000,232300000,120,Released,False,0,"[""Drama"", ""Thriller""]","[""US""]",3,4,41,189
38356,Transformers: Dark of the Moon,en,2011-06-28,2.8368,6.223,8889,195000000,1123794079,154,Released,False,1,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",4,1,22,248
51497,Fast Five,en,2011-04-20,1.4806,7.237,8794,125000000,626100000,130,Released,False,1,"[""Action"", ""Thriller"", ""Crime""]","[""US""]",3,4,19,305
435,The Day After Tomorrow,en,2004-05-26,7.1899,6.552,8791,125000000,552639571,123,Released,False,0,"[""Science Fiction"", ""Thriller"", ""Adventure""]","[""US""]",4,5,18,431
187,Sin City,en,2005-04-01,7.3606,7.464,8780,40000000,158733820,124,Released,False,1,"[""Crime"", ""Thriller""]","[""US""]",3,1,32,425
314365,Spotlight,en,2015-11-06,5.9975,7.815,8754,20000000,98690254,129,Released,False,0,"[""Drama"", ""History""]","[""US""]",5,1,35,189
466282,To All the Boys I've Loved Before,en,2018-08-17,5.9039,7.594,8695,0,0,100,Released,False,1,"[""Comedy"", ""Romance""]","[""US""]",2,1,20,147
333371,10 Cloverfield Lane,en,2016-03-10,5.6267,6.999,8615,15000000,110216998,104,Released,False,0,"[""Thriller"", ""Science Fiction"", ""Drama"", ""Horror""]","[""US""]",1,1,28,201
22538,Scott Pilgrim vs. the World,en,2010-08-12,7.3787,7.485,8519,73000000,51825248,113,Released,False,0,"[""Action"", ""Comedy"", ""Romance""]","[""JP"", ""GB"", ""US""]",4,1,25,338
35,The Simpsons Movie,en,2007-07-25,6.6562,7.021,8502,75000000,527068851,87,Released,False,1,"[""Animation"", ""Comedy"", ""Family""]","[""US""]",2,1,44,152
2108,The Breakfast Club,en,1985-02-15,6.0087,7.723,8492,1000000,51530442,98,Released,False,0,"[""Comedy"", ""Drama""]","[""US""]",3,1,55,394
10764,Quantum of Solace,en,2008-10-29,7.1029,6.3,8487,200000000,589593688,106,Released,False,1,"[""Adventure"", ""Action"", ""Thriller""]","[""GB"", ""US""]",4,5,26,297
22970,The Cabin in the Woods,en,2012-04-12,7.6549,6.648,8482,30000000,71038838,95,Released,False,0,"[""Horror"", ""Mystery"", ""Comedy""]","[""US""]",1,2,29,245
328111,The Secret Life of Pets,en,2016-06-18,3.6116,6.316,8480,75000000,875457937,86,Released,False,1,"[""Family"", ""Comedy"", ""Adventure"", ""Animation""]","[""US""]",2,1,51,115
187017,22 Jump Street,en,2014-06-05,7.6258,6.826,8478,50000000,331333876,112,Released,False,1,"[""Crime"", ""Comedy"", ""Action""]","[""US""]",7,1,23,554
278927,The Jungle Book,en,2016-04-07,8.0858,6.87,8465,175000000,966550600,106,Released,False,0,"[""Family"", ""Adventure"", ""Fantasy""]","[""GB"", ""US""]",3,1,25,230
137106,The Lego Movie,en,2014-02-06,8.3843,7.421,8405,60000000,470759687,100,Released,False,1,"[""Animation"", ""Family"", ""Adventure"", ""Comedy"", ""Fantasy""]","[""US"", ""DK"", ""AU""]",7,1,42,174
50544,Friends with Benefits,en,2011-07-21,6.5918,6.643,8359,35000000,149500000,109,Released,False,0,"[""Romance"", ""Comedy""]","[""US""]",2,1,38,250
1979,Fantastic Four: Rise of the Silver Surfer,en,2007-06-13,6.0173,5.6,8356,130000000,301913131,92,Released,False,1,"[""Science Fiction"", ""Adventure"", ""Action""]","[""DE"", ""GB"", ""US""]",6,4,34,268
338970,Tomb Raider,en,2018-03-05,8.1849,6.365,8314,94000000,274650803,118,Released,False,0,"[""Action"", ""Adventure"", ""Fantasy""]","[""JP"", ""US""]",4,1,18,173
2503,The Bourne Ultimatum,en,2007-08-03,8.502,7.436,8310,70000000,442824138,115,Released,False,1,"[""Action"", ""Drama"", ""Mystery"", ""Thriller""]","[""US"", ""GB""]",4,5,37,343
4638,Hot Fuzz,en,2007-02-14,7.8474,7.562,8268,12000000,80600000,121,Released,False,0,"[""Crime"", ""Action"", ""Comedy""]","[""FR"", ""GB""]",4,1,40,348
340666,Nocturnal Animals,en,2016-11-04,6.1034,7.4,8257,22500000,29300000,116,Released,False,0,"[""Drama"", ""Thriller""]","[""US"", ""CN"", ""GB""]",5,1,51,264
256591,Focus,en,2015-02-25,6.3436,6.9,8250,50100000,153962963,105,Released,False,0,"[""Romance"", ""Comedy"", ""Crime""]","[""US""]",4,1,19,182
58595,Snow White and the Huntsman,en,2012-05-30,5.4388,5.987,8198,170000000,396600000,127,Released,False,1,"[""Adventure"", ""Fantasy"", ""Drama""]","[""US""]",2,1,21,395
116745,The Secret Life of Walter Mitty,en,2013-12-18,6.4723,7.218,8194,90000000,188133322,114,Released,False,0,"[""Adventure"", ""Comedy"", ""Drama"", ""Fantasy""]","[""GB"", ""US""]",8,3,28,138
2502,The Bourne Supremacy,en,2004-07-23,7.7516,7.328,8100,75000000,288500217,108,Released,False,1,"[""Action"", ""Drama"", ""Thriller""]","[""US""]",3,4,32,365
584,2 Fast 2 Furious,en,2003-06-05,1.6312,6.517,8091,76000000,236350661,108,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""DE"", ""US""]",4,2,24,303
121856,Assassin's Creed,en,2016-12-21,3.9893,5.433,8086,125000000,240700000,116,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""FR"", ""GB"", ""US""]",4,3,30,234
44115,127 Hours,en,2010-11-12,6.467,7.087,8045,18000000,35700000,94,Released,False,0,"[""Adventure"", ""Drama"", ""Thriller""]","[""FR"", ""GB"", ""US""]",10,1,20,173
153,Lost in Translation,en,2003-09-18,7.9065,7.4,8032,4000000,119723856,102,Released,False,0,"[""Drama"", ""Comedy"", ""Romance""]","[""GB"", ""US""]",2,2,27,240
300669,Don't Breathe,en,2016-06-08,6.143,7.014,7923,9900000,158906350,89,Released,False,1,"[""Horror"", ""Thriller"", ""Crime""]","[""US""]",3,1,72,111
341174,Fifty Shades Darker,en,2017-02-08,8.2178,6.471,7918,55000000,381545846,118,Released,False,1,"[""Drama"", ""Romance""]","[""US""]",5,1,33,333
395992,Life,en,2017-03-22,8.0825,6.452,7890,58000000,100541806,104,Released,False,0,"[""Horror"", ""Science Fiction"", ""Mystery""]","[""US""]",2,3,31,202
163,Ocean's Twelve,en,2004-12-09,8.2983,6.566,7843,110000000,362744280,125,Released,False,1,"[""Thriller"", ""Crime""]","[""US""]",4,5,25,524
773,Little Miss Sunshine,en,2006-07-26,5.7245,7.691,7798,8000000,100523351,102,Released,False,0,"[""Comedy"", ""Drama""]","[""US""]",2,1,37,148
331,Jurassic Park III,en,2001-07-18,0.4287,6.2,7795,93000000,368780809,92,Released,False,1,"[""Adventure"", ""Action"", ""Thriller"", ""Science Fiction""]","[""US""]",2,2,44,331
9693,Children of Men,en,2006-09-22,6.9318,7.609,7785,76000000,70595464,109,Released,False,0,"[""Science Fiction"", ""Thriller"", ""Action""]","[""GB"", ""US""]",3,1,115,238
619264,The Platform,es,2019-11-08,6.6681,6.969,7765,1203235,1090116,95,Released,False,1,"[""Drama"", ""Science Fiction"", ""Thriller""]","[""ES""]",4,1,83,152
13804,Fast & Furious,en,2009-04-02,1.1834,6.689,7754,85000000,363164265,107,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""US""]",5,2,26,357
7191,Cloverfield,en,2008-01-15,6.4404,6.708,7729,25000000,170764026,85,Released,False,0,"[""Action"", ""Thriller"", ""Science Fiction""]","[""US""]",1,2,24,287
59436,Midnight in Paris,en,2011-05-11,5.296,7.515,7703,17000000,151119219,94,Released,False,0,"[""Fantasy"", ""Comedy"", ""Romance""]","[""FR"", ""ES"", ""US""]",4,4,41,150
168672,American Hustle,en,2013-12-03,5.7208,6.856,7702,40000000,251171807,138,Released,False,0,"[""Drama"", ""Crime""]","[""US""]",2,1,28,143
223702,Sausage Party,en,2016-07-11,7.992,5.754,7684,19000000,140705322,89,Released,False,0,"[""Adventure"", ""Animation"", ""Comedy"", ""Fantasy""]","[""CA"", ""US""]",4,1,13,182
363676,Sully,en,2016-09-07,6.8016,7.202,7677,60000000,240800000,96,Released,False,0,"[""Drama"", ""History""]","[""US""]",6,1,50,393
385128,F9,en,2021-05-19,7.0869,7.008,7663,200000000,726229501,143,Released,False,1,"[""Action"", ""Adventure"", ""Crime""]","[""US""]",5,4,24,137
44826,Hugo,en,2011-11-22,7.1071,7.174,7628,170000000,185770160,126,Released,False,0,"[""Adventure"", ""Drama"", ""Family""]","[""US""]",2,1,88,434
44912,Green Lantern,en,2011-06-14,7.5156,5.2,7617,200000000,219851172,114,Released,False,0,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",3,1,36,365
324852,Despicable Me 3,en,2017-06-15,6.4377,6.466,7604,80000000,1034800131,90,Released,False,1,"[""Action"", ""Animation"", ""Comedy"", ""Family"", ""Adventure""]","[""US""]",2,1,11,103
7326,Juno,en,2007-12-05,6.13,7.059,7595,7500000,232372681,96,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""US""]",3,1,55,134
62213,Dark Shadows,en,2012-05-09,6.4466,6.097,7583,150000000,245527149,113,Released,False,0,"[""Comedy"", ""Fantasy""]","[""US""]",5,1,28,210
956,Mission: Impossible III,en,2006-04-25,8.0833,6.761,7567,150000000,398479497,126,Released,False,1,"[""Adventure"", ""Action"", ""Thriller""]","[""US""]",2,6,19,327
9615,The Fast and the Furious: Tokyo Drift,en,2006-06-03,3.0915,6.541,7555,85000000,158964610,104,Released,False,1,"[""Action"", ""Crime"", ""Drama"", ""Thriller""]","[""DE"", ""JP"", ""US""]",5,2,52,192
65754,The Girl with the Dragon Tattoo,en,2011-12-14,7.0844,7.383,7553,90000000,232617430,158,Released,False,1,"[""Thriller"", ""Crime"", ""Mystery""]","[""SE"", ""US""]",4,2,48,334
83542,Cloud Atlas,en,2012-10-26,7.8854,6.894,7485,102000000,130482868,172,Released,False,0,"[""Drama"", ""Science Fiction""]","[""DE"", ""US"", ""CN"", ""HK"", ""SG""]",8,1,23,544
398978,The Irishman,en,2019-11-01,7.6849,7.575,7457,159000000,968853,209,Released,False,0,"[""Crime"", ""Drama"", ""History""]","[""US""]",3,4,26,368
109424,Captain Phillips,en,2013-10-10,5.7248,7.5,7438,55000000,218791811,134,Released,False,0,"[""Action"", ""Drama"", ""Thriller""]","[""US""]",4,2,32,187
295693,The Boss Baby,en,2017-03-23,3.4061,6.452,7434,125000000,527965936,97,Released,False,1,"[""Animation"", ""Comedy"", ""Family""]","[""US""]",1,1,12,166
454983,The Kissing Booth,en,2018-05-11,7.1675,7.164,7432,0,0,105,Released,False,1,"[""Romance"", ""Comedy""]","[""GB""]",1,1,61,146
322,Mystic River,en,2003-10-08,8.3056,7.743,7397,25000000,156800000,138,Released,False,0,"[""Thriller"", ""Crime"", ""Drama"", ""Mystery""]","[""US""]",4,1,37,106
1487,Hellboy,en,2004-04-02,6.1027,6.673,7379,66000000,99318987,122,Released,False,1,"[""Fantasy"", ""Action""]","[""US"", ""CZ""]",3,2,31,519
492188,Marriage Story,en,2019-09-28,4.6357,7.734,7376,18000000,333686,137,Released,False,0,"[""Drama""]","[""GB""]",1,1,36,128
12477,Grave of the Fireflies,ja,1988-04-16,0.0148,8.4,6475,3700000,842132,89,Released,False,0,"[""Animation"", ""Drama"", ""War""]","[""JP""]",1,1,37,337
40096,A Dog's Will,pt,2000-09-15,4.9891,8.412,1214,0,4903192,104,Released,False,1,"[""Comedy"", ""Drama"", ""Fantasy"", ""Romance""]","[""BR""]",3,2,37,263
696374,Gabriel's Inferno,en,2020-05-29,5.2444,8.4,2453,0,0,122,Released,False,1,"[""Romance"", ""Drama""]","[""US""]",1,1,0,249
724089,Gabriel's Inferno: Part II,en,2020-07-31,3.308,8.4,1543,0,0,106,Released,False,1,"[""Romance"", ""Drama""]",[],1,1,0,317
12493,High and Low,ja,1963-03-01,8.1309,8.358,1112,250000,0,142,Released,False,0,"[""Drama"", ""Crime"", ""Thriller""]","[""JP""]",2,1,42,133
761053,Gabriel's Inferno: Part III,en,2020-11-19,6.4155,8.354,1078,0,0,102,Released,False,1,"[""Romance"", ""Drama""]","[""US""]",1,1,0,157
3782,Ikiru,ja,1952-10-09,8.4224,8.3,1333,0,55240,143,Released,False,0,"[""Drama""]","[""JP""]",1,1,56,179
3082,Modern Times,en,1936-02-05,7.2985,8.279,4057,1500000,1800000,87,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""US""]",1,1,206,180
975,Paths of Glory,en,1957-10-25,7.5614,8.255,3257,935000,1200000,88,Released,False,0,"[""War"", ""Drama""]","[""US""]",3,3,68,123
92321,Hotarubi no Mori e,ja,2011-09-17,0.0072,8.3,1207,0,0,45,Released,False,0,"[""Romance"", ""Animation"", ""Fantasy""]","[""JP""]",1,1,51,236
637920,Miracle in Cell No. 7,tr,2019-10-10,6.8933,8.252,4543,0,28000000,132,Released,False,0,"[""Drama""]","[""TR""]",3,1,0,150
901,City Lights,en,1931-02-06,6.2403,8.252,2435,1500000,4250000,87,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""US""]",1,1,15,153
10376,The Legend of 1900,it,1998-10-28,7.4609,8.243,2429,9000000,21057208,170,Released,False,0,"[""Drama"", ""Music""]","[""IT""]",2,3,66,553
630566,Clouds,en,2020-10-09,4.5924,8.2,1047,0,0,121,Released,False,0,"[""Music"", ""Drama"", ""Romance""]","[""US""]",3,1,42,214
447362,Life in a Year,en,2020-11-27,3.7365,8.231,1957,0,0,107,Released,False,0,"[""Drama"", ""Romance""]","[""US""]",2,1,0,127
164558,One Direction: This Is Us,en,2013-08-20,2.5048,8.224,1062,10000000,68500000,92,Released,False,0,"[""Documentary"", ""Music""]","[""US"", ""GB""]",5,2,34,529
504253,I Want to Eat Your Pancreas,ja,2018-09-01,6.8656,8.223,1761,0,33748006,108,Released,False,0,"[""Animation"", ""Drama"", ""Romance""]","[""JP""]",7,1,48,139
508965,Klaus,en,2019-11-08,6.0538,8.221,4630,0,0,97,Released,False,0,"[""Animation"", ""Family"", ""Comedy""]","[""ES""]",2,2,42,134
